"","cue","target","cond","ResponseID","Finished","Progress","question","condition","dis","token","acc"
"3925","block","street","SF","M41",TRUE,100,"Q435","Sans Forgetica","disfluent","pen",0
"3926","block","street","SF","M23",TRUE,100,"Q435","Sans Forgetica","disfluent","corner",0
"3927","block","street","SF","M56",TRUE,100,"Q435","Sans Forgetica","disfluent","0",0
"3928","block","street","SF","M58",TRUE,100,"Q435","Sans Forgetica","disfluent","brick",0
"3929","block","street","SF","M6",TRUE,100,"Q435","Sans Forgetica","disfluent","building",0
"3930","block","street","SF","M34",TRUE,100,"Q435","Sans Forgetica","disfluent","0",0
"3931","block","street","SF","M10",TRUE,100,"Q435","Sans Forgetica","disfluent","cover",0
"3932","block","street","SF","M51",TRUE,100,"Q435","Sans Forgetica","disfluent","road",0
"3933","block","street","SF","M50",TRUE,100,"Q435","Sans Forgetica","disfluent","street",1
"3934","block","street","SF","M31",TRUE,100,"Q435","Sans Forgetica","disfluent","street",1
"3935","block","street","SF","M5",TRUE,100,"Q435","Sans Forgetica","disfluent","street",1
"3936","block","street","SF","M45",TRUE,100,"Q435","Sans Forgetica","disfluent","line",0
"3937","block","street","SF","M25",TRUE,100,"Q435","Sans Forgetica","disfluent","lock",0
"3938","block","street","SF","M49",TRUE,100,"Q435","Sans Forgetica","disfluent","0",0
"3939","block","street","SF","M22",TRUE,100,"Q435","Sans Forgetica","disfluent","0",0
"3940","block","street","SF","M24",TRUE,100,"Q435","Sans Forgetica","disfluent","wood",0
"3941","block","street","SF","M43",TRUE,100,"Q435","Sans Forgetica","disfluent","0",0
"3942","block","street","SF","M47",TRUE,100,"Q435","Sans Forgetica","disfluent","street",1
"3943","block","street","SF","M29",TRUE,100,"Q435","Sans Forgetica","disfluent","street",1
"3944","block","street","SF","M53",TRUE,100,"Q435","Sans Forgetica","disfluent","street",1
"3945","block","street","SF","M30",TRUE,100,"Q435","Sans Forgetica","disfluent","0",0
"3946","block","street","SF","M12",TRUE,100,"Q435","Sans Forgetica","disfluent","things",0
"3947","block","street","SF","M57",TRUE,100,"Q435","Sans Forgetica","disfluent","street",1
"3948","block","street","SF","M46",TRUE,100,"Q435","Sans Forgetica","disfluent","street",1
"3949","block","street","SF","M27",TRUE,100,"Q435","Sans Forgetica","disfluent","0",0
"3950","block","street","SF","M8",TRUE,100,"Q435","Sans Forgetica","disfluent","street",1
"3951","block","street","SF","M28",TRUE,100,"Q435","Sans Forgetica","disfluent","street",1
"3952","block","street","SF","M55",TRUE,100,"Q435","Sans Forgetica","disfluent","street",1
"3953","throat ","voice ","SF","M42",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"3954","throat ","voice ","SF","M2",TRUE,100,"Q436","Sans Forgetica","disfluent","nose",0
"3955","throat ","voice ","SF","M33",TRUE,100,"Q436","Sans Forgetica","disfluent","mouth",0
"3956","throat ","voice ","SF","M35",TRUE,100,"Q436","Sans Forgetica","disfluent","0",0
"3957","throat ","voice ","SF","M26",FALSE,99,"Q436","Sans Forgetica","disfluent","0",0
"3958","throat ","voice ","SF","M17",TRUE,100,"Q436","Sans Forgetica","disfluent","guliet",0
"3959","throat ","voice ","SF","M4",TRUE,100,"Q436","Sans Forgetica","disfluent","swallow",0
"3960","throat ","voice ","SF","M20",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"3961","throat ","voice ","SF","M19",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"3962","throat ","voice ","SF","M9",TRUE,100,"Q436","Sans Forgetica","disfluent","0",0
"3963","throat ","voice ","SF","M13",TRUE,100,"Q436","Sans Forgetica","disfluent","0",0
"3964","throat ","voice ","SF","M59",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"3965","throat ","voice ","SF","M14",TRUE,100,"Q436","Sans Forgetica","disfluent","mouth",0
"3966","throat ","voice ","SF","M11",TRUE,100,"Q436","Sans Forgetica","disfluent","clear",0
"3967","throat ","voice ","SF","M44",TRUE,100,"Q436","Sans Forgetica","disfluent","mouth",0
"3968","throat ","voice ","SF","M3",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"3969","throat ","voice ","SF","M39",TRUE,100,"Q436","Sans Forgetica","disfluent","neck",0
"3970","throat ","voice ","SF","M52",TRUE,100,"Q436","Sans Forgetica","disfluent","neck",0
"3971","throat ","voice ","SF","M36",TRUE,100,"Q436","Sans Forgetica","disfluent","head",0
"3972","throat ","voice ","SF","M21",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"3973","throat ","voice ","SF","M38",TRUE,100,"Q436","Sans Forgetica","disfluent","i",0
"3974","throat ","voice ","SF","M38",TRUE,100,"Q436","Sans Forgetica","disfluent","don't",0
"3975","throat ","voice ","SF","M38",TRUE,100,"Q436","Sans Forgetica","disfluent","know",0
"3976","throat ","voice ","SF","M7",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"3977","throat ","voice ","SF","M40",TRUE,100,"Q436","Sans Forgetica","disfluent","0",0
"3978","throat ","voice ","SF","M48",TRUE,100,"Q436","Sans Forgetica","disfluent","talk",0
"3979","throat ","voice ","SF","M60",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"3980","throat ","voice ","SF","M32",TRUE,100,"Q436","Sans Forgetica","disfluent","sing",0
"3981","throat ","voice ","SF","M54",TRUE,100,"Q436","Sans Forgetica","disfluent","vocal",0
"3982","throat ","voice ","SF","M16",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"3983","throat ","voice ","SF","M18",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"3984","throat ","voice ","SF","M37",TRUE,100,"Q436","Sans Forgetica","disfluent","mouth",0
"3985","throat ","voice ","SF","M41",TRUE,100,"Q436","Sans Forgetica","disfluent","0",0
"3986","throat ","voice ","SF","M23",TRUE,100,"Q436","Sans Forgetica","disfluent","lung",0
"3987","throat ","voice ","SF","M56",TRUE,100,"Q436","Sans Forgetica","disfluent","0",0
"3988","throat ","voice ","SF","M58",TRUE,100,"Q436","Sans Forgetica","disfluent","noise",0
"3989","throat ","voice ","SF","M6",TRUE,100,"Q436","Sans Forgetica","disfluent","sore",0
"3990","throat ","voice ","SF","M34",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"3991","throat ","voice ","SF","M10",TRUE,100,"Q436","Sans Forgetica","disfluent","vocal",0
"3992","throat ","voice ","SF","M51",TRUE,100,"Q436","Sans Forgetica","disfluent","0",0
"3993","throat ","voice ","SF","M50",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"3994","throat ","voice ","SF","M31",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"3995","throat ","voice ","SF","M5",TRUE,100,"Q436","Sans Forgetica","disfluent","0",0
"3996","throat ","voice ","SF","M45",TRUE,100,"Q436","Sans Forgetica","disfluent","mouth",0
"3997","throat ","voice ","SF","M25",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"3998","throat ","voice ","SF","M49",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"3999","throat ","voice ","SF","M22",TRUE,100,"Q436","Sans Forgetica","disfluent","0",0
"4000","throat ","voice ","SF","M24",TRUE,100,"Q436","Sans Forgetica","disfluent","cough",0
"4001","throat ","voice ","SF","M43",TRUE,100,"Q436","Sans Forgetica","disfluent","0",0
"4002","throat ","voice ","SF","M47",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"4003","throat ","voice ","SF","M29",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"4004","throat ","voice ","SF","M53",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"4005","throat ","voice ","SF","M30",TRUE,100,"Q436","Sans Forgetica","disfluent","tongue",0
"4006","throat ","voice ","SF","M12",TRUE,100,"Q436","Sans Forgetica","disfluent","cut",0
"4007","throat ","voice ","SF","M57",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"4008","throat ","voice ","SF","M46",TRUE,100,"Q436","Sans Forgetica","disfluent","voice",0
"4009","throat ","voice ","SF","M27",TRUE,100,"Q436","Sans Forgetica","disfluent","0",0
"4010","throat ","voice ","SF","M8",TRUE,100,"Q436","Sans Forgetica","disfluent","sore",0
"4011","throat ","voice ","SF","M28",TRUE,100,"Q436","Sans Forgetica","disfluent","0",0
"4012","throat ","voice ","SF","M55",TRUE,100,"Q436","Sans Forgetica","disfluent","itch",0
"4013","child","mother","SF","M42",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4014","child","mother","SF","M2",TRUE,100,"Q437","Sans Forgetica","disfluent","baby",0
"4015","child","mother","SF","M33",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4016","child","mother","SF","M35",TRUE,100,"Q437","Sans Forgetica","disfluent","adult",0
"4017","child","mother","SF","M26",FALSE,99,"Q437","Sans Forgetica","disfluent","adult",0
"4018","child","mother","SF","M17",TRUE,100,"Q437","Sans Forgetica","disfluent","youngster",0
"4019","child","mother","SF","M4",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4020","child","mother","SF","M20",TRUE,100,"Q437","Sans Forgetica","disfluent","0",0
"4021","child","mother","SF","M19",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4022","child","mother","SF","M9",TRUE,100,"Q437","Sans Forgetica","disfluent","0",0
"4023","child","mother","SF","M13",TRUE,100,"Q437","Sans Forgetica","disfluent","0",0
"4024","child","mother","SF","M59",TRUE,100,"Q437","Sans Forgetica","disfluent","0",0
"4025","child","mother","SF","M14",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4026","child","mother","SF","M11",TRUE,100,"Q437","Sans Forgetica","disfluent","0",0
"4027","child","mother","SF","M44",TRUE,100,"Q437","Sans Forgetica","disfluent","man",0
"4028","child","mother","SF","M3",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4029","child","mother","SF","M39",TRUE,100,"Q437","Sans Forgetica","disfluent","parent",0
"4030","child","mother","SF","M52",TRUE,100,"Q437","Sans Forgetica","disfluent","kid",0
"4031","child","mother","SF","M36",TRUE,100,"Q437","Sans Forgetica","disfluent","kid",0
"4032","child","mother","SF","M21",TRUE,100,"Q437","Sans Forgetica","disfluent","0",0
"4033","child","mother","SF","M38",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4034","child","mother","SF","M7",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4035","child","mother","SF","M40",TRUE,100,"Q437","Sans Forgetica","disfluent","0",0
"4036","child","mother","SF","M48",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4037","child","mother","SF","M60",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4038","child","mother","SF","M32",TRUE,100,"Q437","Sans Forgetica","disfluent","adult",0
"4039","child","mother","SF","M54",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4040","child","mother","SF","M16",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4041","child","mother","SF","M18",TRUE,100,"Q437","Sans Forgetica","disfluent","baby",0
"4042","child","mother","SF","M37",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4043","child","mother","SF","M41",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4044","child","mother","SF","M23",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4045","child","mother","SF","M56",TRUE,100,"Q437","Sans Forgetica","disfluent","0",0
"4046","child","mother","SF","M58",TRUE,100,"Q437","Sans Forgetica","disfluent","parent",0
"4047","child","mother","SF","M6",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4048","child","mother","SF","M34",TRUE,100,"Q437","Sans Forgetica","disfluent","adult",0
"4049","child","mother","SF","M10",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4050","child","mother","SF","M51",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4051","child","mother","SF","M50",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4052","child","mother","SF","M31",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4053","child","mother","SF","M5",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4054","child","mother","SF","M45",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4055","child","mother","SF","M25",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4056","child","mother","SF","M49",TRUE,100,"Q437","Sans Forgetica","disfluent","0",0
"4057","child","mother","SF","M22",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4058","child","mother","SF","M24",TRUE,100,"Q437","Sans Forgetica","disfluent","parent",0
"4059","child","mother","SF","M43",TRUE,100,"Q437","Sans Forgetica","disfluent","0",0
"4060","child","mother","SF","M47",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4061","child","mother","SF","M29",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4062","child","mother","SF","M53",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4063","child","mother","SF","M30",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4064","child","mother","SF","M12",TRUE,100,"Q437","Sans Forgetica","disfluent","play",0
"4065","child","mother","SF","M57",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4066","child","mother","SF","M46",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4067","child","mother","SF","M27",TRUE,100,"Q437","Sans Forgetica","disfluent","parent",0
"4068","child","mother","SF","M8",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4069","child","mother","SF","M28",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4070","child","mother","SF","M55",TRUE,100,"Q437","Sans Forgetica","disfluent","mother",1
"4071","factory","product","SF","M42",TRUE,100,"Q438","Sans Forgetica","disfluent","worker",0
"4072","factory","product","SF","M2",TRUE,100,"Q438","Sans Forgetica","disfluent","product",1
"4073","factory","product","SF","M33",TRUE,100,"Q438","Sans Forgetica","disfluent","business",0
"4074","factory","product","SF","M35",TRUE,100,"Q438","Sans Forgetica","disfluent","workers",0
"4075","factory","product","SF","M26",FALSE,99,"Q438","Sans Forgetica","disfluent","work",0
"4076","factory","product","SF","M17",TRUE,100,"Q438","Sans Forgetica","disfluent","plant",0
"4077","factory","product","SF","M4",TRUE,100,"Q438","Sans Forgetica","disfluent","product",1
"4078","factory","product","SF","M20",TRUE,100,"Q438","Sans Forgetica","disfluent","object",0
"4079","factory","product","SF","M19",TRUE,100,"Q438","Sans Forgetica","disfluent","0",0
"4080","factory","product","SF","M9",TRUE,100,"Q438","Sans Forgetica","disfluent","0",0
"4081","factory","product","SF","M13",TRUE,100,"Q438","Sans Forgetica","disfluent","0",0
"4082","factory","product","SF","M59",TRUE,100,"Q438","Sans Forgetica","disfluent","product",1
"4083","factory","product","SF","M14",TRUE,100,"Q438","Sans Forgetica","disfluent","product",1
"4084","factory","product","SF","M11",TRUE,100,"Q438","Sans Forgetica","disfluent","0",0
"4085","factory","product","SF","M44",TRUE,100,"Q438","Sans Forgetica","disfluent","worker",0
"4086","factory","product","SF","M3",TRUE,100,"Q438","Sans Forgetica","disfluent","machine",0
"4087","factory","product","SF","M39",TRUE,100,"Q438","Sans Forgetica","disfluent","machine",0
"4088","factory","product","SF","M52",TRUE,100,"Q438","Sans Forgetica","disfluent","product",1
"4089","factory","product","SF","M36",TRUE,100,"Q438","Sans Forgetica","disfluent","place",0
"4090","factory","product","SF","M21",TRUE,100,"Q438","Sans Forgetica","disfluent","engine",0
"4091","factory","product","SF","M38",TRUE,100,"Q438","Sans Forgetica","disfluent","worker",0
"4092","factory","product","SF","M7",TRUE,100,"Q438","Sans Forgetica","disfluent","product",1
"4093","factory","product","SF","M40",TRUE,100,"Q438","Sans Forgetica","disfluent","product",1
"4094","factory","product","SF","M48",TRUE,100,"Q438","Sans Forgetica","disfluent","machines",0
"4095","factory","product","SF","M60",TRUE,100,"Q438","Sans Forgetica","disfluent","0",0
"4096","factory","product","SF","M32",TRUE,100,"Q438","Sans Forgetica","disfluent","workers",0
"4097","factory","product","SF","M54",TRUE,100,"Q438","Sans Forgetica","disfluent","product",1
"4098","factory","product","SF","M16",TRUE,100,"Q438","Sans Forgetica","disfluent","make",0
"4099","factory","product","SF","M18",TRUE,100,"Q438","Sans Forgetica","disfluent","industry",0
"4100","factory","product","SF","M37",TRUE,100,"Q438","Sans Forgetica","disfluent","product",1
"4101","factory","product","SF","M41",TRUE,100,"Q438","Sans Forgetica","disfluent","outlet",0
"4102","factory","product","SF","M23",TRUE,100,"Q438","Sans Forgetica","disfluent","worker",0
"4103","factory","product","SF","M56",TRUE,100,"Q438","Sans Forgetica","disfluent","0",0
"4104","factory","product","SF","M58",TRUE,100,"Q438","Sans Forgetica","disfluent","unsure",0
"4105","factory","product","SF","M6",TRUE,100,"Q438","Sans Forgetica","disfluent","building",0
"4106","factory","product","SF","M34",TRUE,100,"Q438","Sans Forgetica","disfluent","machine",0
"4107","factory","product","SF","M10",TRUE,100,"Q438","Sans Forgetica","disfluent","worker",0
"4108","factory","product","SF","M51",TRUE,100,"Q438","Sans Forgetica","disfluent","product",1
"4109","factory","product","SF","M50",TRUE,100,"Q438","Sans Forgetica","disfluent","product",1
"4110","factory","product","SF","M31",TRUE,100,"Q438","Sans Forgetica","disfluent","0",0
"4111","factory","product","SF","M5",TRUE,100,"Q438","Sans Forgetica","disfluent","product",1
"4112","factory","product","SF","M45",TRUE,100,"Q438","Sans Forgetica","disfluent","engine",0
"4113","factory","product","SF","M25",TRUE,100,"Q438","Sans Forgetica","disfluent","product",1
"4114","factory","product","SF","M49",TRUE,100,"Q438","Sans Forgetica","disfluent","0",0
"4115","factory","product","SF","M22",TRUE,100,"Q438","Sans Forgetica","disfluent","machine",0
"4116","factory","product","SF","M24",TRUE,100,"Q438","Sans Forgetica","disfluent","machine",0
"4117","factory","product","SF","M43",TRUE,100,"Q438","Sans Forgetica","disfluent","0",0
"4118","factory","product","SF","M47",TRUE,100,"Q438","Sans Forgetica","disfluent","worker",0
