"","cue","target","cond","ResponseID","Finished","Progress","question","answer","condition","dis","acc"
"3981","report","weather","SF","W11",TRUE,100,"Q455","weather","Sans Forgetica","disfluent",1
"3982","report","weather","SF","W8",TRUE,100,"Q455","document","Sans Forgetica","disfluent",0
"3983","report","weather","SF","W27",TRUE,100,"Q455","news","Sans Forgetica","disfluent",0
"3984","report","weather","SF","W28",TRUE,100,"Q455","weather","Sans Forgetica","disfluent",1
"3985","report","weather","SF","W29",TRUE,100,"Q455","paper","Sans Forgetica","disfluent",0
"3986","report","weather","SF","W4",TRUE,100,"Q455","weather","Sans Forgetica","disfluent",1
"3987","report","weather","SF","W5",TRUE,100,"Q455","office","Sans Forgetica","disfluent",0
"3988","report","weather","SF","W15",TRUE,100,"Q455","0","Sans Forgetica","disfluent",0
"3989","report","weather","SF","W18",TRUE,100,"Q455","0","Sans Forgetica","disfluent",0
"3990","report","weather","SF","W32",TRUE,100,"Q455","write","Sans Forgetica","disfluent",0
"3991","report","weather","SF","W14",TRUE,100,"Q455","0","Sans Forgetica","disfluent",0
"3992","report","weather","SF","W21",TRUE,100,"Q455","news","Sans Forgetica","disfluent",0
"3993","report","weather","SF","W45",TRUE,100,"Q455","weather","Sans Forgetica","disfluent",1
"3994","report","weather","SF","W10",TRUE,100,"Q455","grade","Sans Forgetica","disfluent",0
"3995","report","weather","SF","W54",TRUE,100,"Q455","0","Sans Forgetica","disfluent",0
"3996","report","weather","SF","W49",TRUE,100,"Q455","0","Sans Forgetica","disfluent",0
"3997","report","weather","SF","W42",TRUE,100,"Q455","table","Sans Forgetica","disfluent",0
"3998","report","weather","SF","W50",TRUE,100,"Q455","card","Sans Forgetica","disfluent",0
"3999","report","weather","SF","W3",TRUE,100,"Q455","0","Sans Forgetica","disfluent",0
"4000","report","weather","SF","W57",FALSE,99,"Q455","card","Sans Forgetica","disfluent",0
"4001","report","weather","SF","W34",FALSE,99,"Q455","weather","Sans Forgetica","disfluent",1
"4002","report","weather","SF","W30",FALSE,99,"Q455","bug","Sans Forgetica","disfluent",0
"4003","quarter","dollar","SF","W52",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4004","quarter","dollar","SF","W51",TRUE,100,"Q456","0","Sans Forgetica","disfluent",0
"4005","quarter","dollar","SF","W19",TRUE,100,"Q456","0","Sans Forgetica","disfluent",0
"4006","quarter","dollar","SF","W40",TRUE,100,"Q456","0","Sans Forgetica","disfluent",0
"4007","quarter","dollar","SF","W39",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4008","quarter","dollar","SF","W56",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4009","quarter","dollar","SF","W55",TRUE,100,"Q456","0","Sans Forgetica","disfluent",0
"4010","quarter","dollar","SF","W25",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4011","quarter","dollar","SF","W46",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4012","quarter","dollar","SF","W9",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4013","quarter","dollar","SF","W16",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4014","quarter","dollar","SF","W33",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4015","quarter","dollar","SF","W35",TRUE,100,"Q456","dime","Sans Forgetica","disfluent",0
"4016","quarter","dollar","SF","W20",TRUE,100,"Q456","0","Sans Forgetica","disfluent",0
"4017","quarter","dollar","SF","W2",TRUE,100,"Q456","mile","Sans Forgetica","disfluent",0
"4018","quarter","dollar","SF","W38",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4019","quarter","dollar","SF","W47",TRUE,100,"Q456","DOLLAR","Sans Forgetica","disfluent",0
"4020","quarter","dollar","SF","W37",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4021","quarter","dollar","SF","W17",TRUE,100,"Q456","0","Sans Forgetica","disfluent",0
"4022","quarter","dollar","SF","W58",TRUE,100,"Q456","0","Sans Forgetica","disfluent",0
"4023","quarter","dollar","SF","W13",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4024","quarter","dollar","SF","W24",TRUE,100,"Q456","0","Sans Forgetica","disfluent",0
"4025","quarter","dollar","SF","W23",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4026","quarter","dollar","SF","W41",TRUE,100,"Q456","back","Sans Forgetica","disfluent",0
"4027","quarter","dollar","SF","W12",TRUE,100,"Q456","0","Sans Forgetica","disfluent",0
"4028","quarter","dollar","SF","W36",TRUE,100,"Q456","DOLLAR","Sans Forgetica","disfluent",0
"4029","quarter","dollar","SF","W22",TRUE,100,"Q456","back","Sans Forgetica","disfluent",0
"4030","quarter","dollar","SF","W31",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4031","quarter","dollar","SF","W53",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4032","quarter","dollar","SF","W7",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4033","quarter","dollar","SF","W43",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4034","quarter","dollar","SF","W26",TRUE,100,"Q456","panel","Sans Forgetica","disfluent",0
"4035","quarter","dollar","SF","W59",TRUE,100,"Q456","size","Sans Forgetica","disfluent",0
"4036","quarter","dollar","SF","W48",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4037","quarter","dollar","SF","W44",TRUE,100,"Q456","0","Sans Forgetica","disfluent",0
"4038","quarter","dollar","SF","W6",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4039","quarter","dollar","SF","W11",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4040","quarter","dollar","SF","W8",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4041","quarter","dollar","SF","W27",TRUE,100,"Q456","half","Sans Forgetica","disfluent",0
"4042","quarter","dollar","SF","W28",TRUE,100,"Q456","0","Sans Forgetica","disfluent",0
"4043","quarter","dollar","SF","W29",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4044","quarter","dollar","SF","W4",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4045","quarter","dollar","SF","W5",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4046","quarter","dollar","SF","W15",TRUE,100,"Q456","coin","Sans Forgetica","disfluent",0
"4047","quarter","dollar","SF","W18",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4048","quarter","dollar","SF","W32",TRUE,100,"Q456","whole","Sans Forgetica","disfluent",0
"4049","quarter","dollar","SF","W14",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4050","quarter","dollar","SF","W21",TRUE,100,"Q456","cuting","Sans Forgetica","disfluent",0
"4051","quarter","dollar","SF","W45",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4052","quarter","dollar","SF","W10",TRUE,100,"Q456","money","Sans Forgetica","disfluent",0
"4053","quarter","dollar","SF","W54",TRUE,100,"Q456","0","Sans Forgetica","disfluent",0
"4054","quarter","dollar","SF","W49",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4055","quarter","dollar","SF","W42",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4056","quarter","dollar","SF","W50",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4057","quarter","dollar","SF","W3",TRUE,100,"Q456","dollar","Sans Forgetica","disfluent",1
"4058","quarter","dollar","SF","W57",FALSE,99,"Q456","dollar","Sans Forgetica","disfluent",1
"4059","quarter","dollar","SF","W34",FALSE,99,"Q456","dollar","Sans Forgetica","disfluent",1
"4060","quarter","dollar","SF","W30",FALSE,99,"Q456","dime","Sans Forgetica","disfluent",0
"4061","college","student","SF","W52",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4062","college","student","SF","W51",TRUE,100,"Q457","0","Sans Forgetica","disfluent",0
"4063","college","student","SF","W19",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4064","college","student","SF","W40",TRUE,100,"Q457","0","Sans Forgetica","disfluent",0
"4065","college","student","SF","W39",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4066","college","student","SF","W56",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4067","college","student","SF","W55",TRUE,100,"Q457","0","Sans Forgetica","disfluent",0
"4068","college","student","SF","W25",TRUE,100,"Q457","university","Sans Forgetica","disfluent",0
"4069","college","student","SF","W46",TRUE,100,"Q457","school","Sans Forgetica","disfluent",0
"4070","college","student","SF","W9",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4071","college","student","SF","W16",TRUE,100,"Q457","classes","Sans Forgetica","disfluent",0
"4072","college","student","SF","W33",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4073","college","student","SF","W35",TRUE,100,"Q457","0","Sans Forgetica","disfluent",0
"4074","college","student","SF","W20",TRUE,100,"Q457","0","Sans Forgetica","disfluent",0
"4075","college","student","SF","W2",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4076","college","student","SF","W38",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4077","college","student","SF","W47",TRUE,100,"Q457","STUDENT","Sans Forgetica","disfluent",0
"4078","college","student","SF","W37",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4079","college","student","SF","W17",TRUE,100,"Q457","0","Sans Forgetica","disfluent",0
"4080","college","student","SF","W58",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4081","college","student","SF","W13",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4082","college","student","SF","W24",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4083","college","student","SF","W23",TRUE,100,"Q457","0","Sans Forgetica","disfluent",0
"4084","college","student","SF","W41",TRUE,100,"Q457","degree","Sans Forgetica","disfluent",0
"4085","college","student","SF","W12",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4086","college","student","SF","W36",TRUE,100,"Q457","STUDENT","Sans Forgetica","disfluent",0
"4087","college","student","SF","W22",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4088","college","student","SF","W31",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4089","college","student","SF","W53",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4090","college","student","SF","W7",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4091","college","student","SF","W43",TRUE,100,"Q457","0","Sans Forgetica","disfluent",0
"4092","college","student","SF","W26",TRUE,100,"Q457","class","Sans Forgetica","disfluent",0
"4093","college","student","SF","W59",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4094","college","student","SF","W48",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4095","college","student","SF","W44",TRUE,100,"Q457","degree","Sans Forgetica","disfluent",0
"4096","college","student","SF","W6",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4097","college","student","SF","W11",TRUE,100,"Q457","school","Sans Forgetica","disfluent",0
"4098","college","student","SF","W8",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4099","college","student","SF","W27",TRUE,100,"Q457","school","Sans Forgetica","disfluent",0
"4100","college","student","SF","W28",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4101","college","student","SF","W29",TRUE,100,"Q457","professor","Sans Forgetica","disfluent",0
"4102","college","student","SF","W4",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4103","college","student","SF","W5",TRUE,100,"Q457","school","Sans Forgetica","disfluent",0
"4104","college","student","SF","W15",TRUE,100,"Q457","school","Sans Forgetica","disfluent",0
"4105","college","student","SF","W18",TRUE,100,"Q457","0","Sans Forgetica","disfluent",0
"4106","college","student","SF","W32",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4107","college","student","SF","W14",TRUE,100,"Q457","0","Sans Forgetica","disfluent",0
"4108","college","student","SF","W21",TRUE,100,"Q457","class","Sans Forgetica","disfluent",0
"4109","college","student","SF","W45",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4110","college","student","SF","W10",TRUE,100,"Q457","professor","Sans Forgetica","disfluent",0
"4111","college","student","SF","W54",TRUE,100,"Q457","0","Sans Forgetica","disfluent",0
"4112","college","student","SF","W49",TRUE,100,"Q457","0","Sans Forgetica","disfluent",0
"4113","college","student","SF","W42",TRUE,100,"Q457","study","Sans Forgetica","disfluent",0
"4114","college","student","SF","W50",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4115","college","student","SF","W3",TRUE,100,"Q457","student","Sans Forgetica","disfluent",1
"4116","college","student","SF","W57",FALSE,99,"Q457","student","Sans Forgetica","disfluent",1
"4117","college","student","SF","W34",FALSE,99,"Q457","students","Sans Forgetica","disfluent",0
"4118","college","student","SF","W30",FALSE,99,"Q457","student","Sans Forgetica","disfluent",1
"4119","train","plane","SF","W52",TRUE,100,"Q458","0","Sans Forgetica","disfluent",0
"4120","train","plane","SF","W51",TRUE,100,"Q458","0","Sans Forgetica","disfluent",0
"4121","train","plane","SF","W19",TRUE,100,"Q458","0","Sans Forgetica","disfluent",0
"4122","train","plane","SF","W40",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4123","train","plane","SF","W39",TRUE,100,"Q458","station","Sans Forgetica","disfluent",0
"4124","train","plane","SF","W56",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4125","train","plane","SF","W55",TRUE,100,"Q458","rail","Sans Forgetica","disfluent",0
"4126","train","plane","SF","W25",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4127","train","plane","SF","W46",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4128","train","plane","SF","W9",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4129","train","plane","SF","W16",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4130","train","plane","SF","W33",TRUE,100,"Q458","engine","Sans Forgetica","disfluent",0
"4131","train","plane","SF","W35",TRUE,100,"Q458","track","Sans Forgetica","disfluent",0
"4132","train","plane","SF","W20",TRUE,100,"Q458","0","Sans Forgetica","disfluent",0
"4133","train","plane","SF","W2",TRUE,100,"Q458","track","Sans Forgetica","disfluent",0
"4134","train","plane","SF","W38",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4135","train","plane","SF","W47",TRUE,100,"Q458","PLANE","Sans Forgetica","disfluent",0
"4136","train","plane","SF","W37",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4137","train","plane","SF","W17",TRUE,100,"Q458","station","Sans Forgetica","disfluent",0
"4138","train","plane","SF","W58",TRUE,100,"Q458","0","Sans Forgetica","disfluent",0
"4139","train","plane","SF","W13",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4140","train","plane","SF","W24",TRUE,100,"Q458","0","Sans Forgetica","disfluent",0
"4141","train","plane","SF","W23",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4142","train","plane","SF","W41",TRUE,100,"Q458","bus","Sans Forgetica","disfluent",0
"4143","train","plane","SF","W12",TRUE,100,"Q458","0","Sans Forgetica","disfluent",0
"4144","train","plane","SF","W36",TRUE,100,"Q458","TRACKS","Sans Forgetica","disfluent",0
"4145","train","plane","SF","W22",TRUE,100,"Q458","station","Sans Forgetica","disfluent",0
"4146","train","plane","SF","W31",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4147","train","plane","SF","W53",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4148","train","plane","SF","W7",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4149","train","plane","SF","W43",TRUE,100,"Q458","rail","Sans Forgetica","disfluent",0
"4150","train","plane","SF","W26",TRUE,100,"Q458","horn","Sans Forgetica","disfluent",0
"4151","train","plane","SF","W59",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4152","train","plane","SF","W48",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4153","train","plane","SF","W44",TRUE,100,"Q458","0","Sans Forgetica","disfluent",0
"4154","train","plane","SF","W6",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4155","train","plane","SF","W11",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4156","train","plane","SF","W8",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4157","train","plane","SF","W27",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4158","train","plane","SF","W28",TRUE,100,"Q458","0","Sans Forgetica","disfluent",0
"4159","train","plane","SF","W29",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4160","train","plane","SF","W4",TRUE,100,"Q458","rail","Sans Forgetica","disfluent",0
"4161","train","plane","SF","W5",TRUE,100,"Q458","0","Sans Forgetica","disfluent",0
"4162","train","plane","SF","W15",TRUE,100,"Q458","rail","Sans Forgetica","disfluent",0
"4163","train","plane","SF","W18",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4164","train","plane","SF","W32",TRUE,100,"Q458","passenger","Sans Forgetica","disfluent",0
"4165","train","plane","SF","W14",TRUE,100,"Q458","0","Sans Forgetica","disfluent",0
"4166","train","plane","SF","W21",TRUE,100,"Q458","track","Sans Forgetica","disfluent",0
"4167","train","plane","SF","W45",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4168","train","plane","SF","W10",TRUE,100,"Q458","track","Sans Forgetica","disfluent",0
"4169","train","plane","SF","W54",TRUE,100,"Q458","machine","Sans Forgetica","disfluent",0
"4170","train","plane","SF","W49",TRUE,100,"Q458","0","Sans Forgetica","disfluent",0
"4171","train","plane","SF","W42",TRUE,100,"Q458","wheel","Sans Forgetica","disfluent",0
"4172","train","plane","SF","W50",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4173","train","plane","SF","W3",TRUE,100,"Q458","plane","Sans Forgetica","disfluent",1
"4174","train","plane","SF","W57",FALSE,99,"Q458","track","Sans Forgetica","disfluent",0
"4175","train","plane","SF","W34",FALSE,99,"Q458","plane","Sans Forgetica","disfluent",1
"4176","train","plane","SF","W30",FALSE,99,"Q458","track","Sans Forgetica","disfluent",0
"4177","angle","corner","SF","M38",TRUE,100,"Q434","curve","Sans Forgetica","disfluent",0
"4178","angle","corner","SF","M45",TRUE,100,"Q434","degree","Sans Forgetica","disfluent",0
"4179","angle","corner","SF","M32",TRUE,100,"Q434","curve","Sans Forgetica","disfluent",0
"4180","angle","corner","SF","M34",TRUE,100,"Q434","0","Sans Forgetica","disfluent",0
"4181","angle","corner","SF","M2",TRUE,100,"Q434","angle","Sans Forgetica","disfluent",0
"4182","angle","corner","SF","M48",TRUE,100,"Q434","0","Sans Forgetica","disfluent",0
"4183","angle","corner","SF","M40",TRUE,100,"Q434","0","Sans Forgetica","disfluent",0
"4184","angle","corner","SF","M36",TRUE,100,"Q434","shape","Sans Forgetica","disfluent",0
"4185","angle","corner","SF","M60",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4186","angle","corner","SF","M3",TRUE,100,"Q434","curve","Sans Forgetica","disfluent",0
"4187","angle","corner","SF","M23",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4188","angle","corner","SF","M26",FALSE,99,"Q434","0","Sans Forgetica","disfluent",0
"4189","angle","corner","SF","M4",TRUE,100,"Q434","curve","Sans Forgetica","disfluent",0
"4190","angle","corner","SF","M49",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4191","angle","corner","SF","M6",TRUE,100,"Q434","triangle","Sans Forgetica","disfluent",0
"4192","angle","corner","SF","M28",TRUE,100,"Q434","0","Sans Forgetica","disfluent",0
"4193","angle","corner","SF","M50",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4194","angle","corner","SF","M8",TRUE,100,"Q434","shape","Sans Forgetica","disfluent",0
"4195","angle","corner","SF","M30",TRUE,100,"Q434","0","Sans Forgetica","disfluent",0
"4196","angle","corner","SF","M25",TRUE,100,"Q434","angel","Sans Forgetica","disfluent",0
"4197","angle","corner","SF","M53",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4198","angle","corner","SF","M37",TRUE,100,"Q434","curve","Sans Forgetica","disfluent",0
"4199","angle","corner","SF","M24",TRUE,100,"Q434","degree","Sans Forgetica","disfluent",0
"4200","angle","corner","SF","M17",TRUE,100,"Q434","gradient","Sans Forgetica","disfluent",0
"4201","angle","corner","SF","M57",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4202","angle","corner","SF","M9",TRUE,100,"Q434","0","Sans Forgetica","disfluent",0
"4203","angle","corner","SF","M59",TRUE,100,"Q434","0","Sans Forgetica","disfluent",0
"4204","angle","corner","SF","M46",TRUE,100,"Q434","0","Sans Forgetica","disfluent",0
"4205","angle","corner","SF","M56",TRUE,100,"Q434","0","Sans Forgetica","disfluent",0
"4206","angle","corner","SF","M21",TRUE,100,"Q434","0","Sans Forgetica","disfluent",0
"4207","angle","corner","SF","M20",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4208","angle","corner","SF","M7",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4209","angle","corner","SF","M43",TRUE,100,"Q434","0","Sans Forgetica","disfluent",0
"4210","angle","corner","SF","M42",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4211","angle","corner","SF","M58",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4212","angle","corner","SF","M15",TRUE,100,"Q434","0","Sans Forgetica","disfluent",0
"4213","angle","corner","SF","M51",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4214","angle","corner","SF","M27",TRUE,100,"Q434","0","Sans Forgetica","disfluent",0
"4215","angle","corner","SF","M13",TRUE,100,"Q434","0","Sans Forgetica","disfluent",0
"4216","angle","corner","SF","M55",TRUE,100,"Q434","triangle","Sans Forgetica","disfluent",0
"4217","angle","corner","SF","M33",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4218","angle","corner","SF","M22",TRUE,100,"Q434","shape","Sans Forgetica","disfluent",0
"4219","angle","corner","SF","M41",TRUE,100,"Q434","shape","Sans Forgetica","disfluent",0
"4220","angle","corner","SF","M54",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4221","angle","corner","SF","M35",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4222","angle","corner","SF","M52",TRUE,100,"Q434","straight","Sans Forgetica","disfluent",0
"4223","angle","corner","SF","M19",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4224","angle","corner","SF","M12",TRUE,100,"Q434","play","Sans Forgetica","disfluent",0
"4225","angle","corner","SF","M10",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4226","angle","corner","SF","M16",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4227","angle","corner","SF","M44",TRUE,100,"Q434","table","Sans Forgetica","disfluent",0
"4228","angle","corner","SF","M18",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4229","angle","corner","SF","M47",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4230","angle","corner","SF","M31",TRUE,100,"Q434","0","Sans Forgetica","disfluent",0
"4231","angle","corner","SF","M5",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4232","angle","corner","SF","M29",TRUE,100,"Q434","corner","Sans Forgetica","disfluent",1
"4233","angle","corner","SF","M14",TRUE,100,"Q434","Corner","Sans Forgetica","disfluent",0
"4234","angle","corner","SF","M39",TRUE,100,"Q434","long","Sans Forgetica","disfluent",0
"4235","block","street","SF","M38",TRUE,100,"Q435","party","Sans Forgetica","disfluent",0
"4236","block","street","SF","M45",TRUE,100,"Q435","line","Sans Forgetica","disfluent",0
"4237","block","street","SF","M32",TRUE,100,"Q435","wood","Sans Forgetica","disfluent",0
"4238","block","street","SF","M34",TRUE,100,"Q435","0","Sans Forgetica","disfluent",0
"4239","block","street","SF","M2",TRUE,100,"Q435","card","Sans Forgetica","disfluent",0
"4240","block","street","SF","M48",TRUE,100,"Q435","street","Sans Forgetica","disfluent",1
"4241","block","street","SF","M40",TRUE,100,"Q435","0","Sans Forgetica","disfluent",0
"4242","block","street","SF","M36",TRUE,100,"Q435","square","Sans Forgetica","disfluent",0
"4243","block","street","SF","M60",TRUE,100,"Q435","street","Sans Forgetica","disfluent",1
"4244","block","street","SF","M3",TRUE,100,"Q435","street","Sans Forgetica","disfluent",1
"4245","block","street","SF","M23",TRUE,100,"Q435","corner","Sans Forgetica","disfluent",0
"4246","block","street","SF","M26",FALSE,99,"Q435","0","Sans Forgetica","disfluent",0
"4247","block","street","SF","M4",TRUE,100,"Q435","square","Sans Forgetica","disfluent",0
"4248","block","street","SF","M49",TRUE,100,"Q435","0","Sans Forgetica","disfluent",0
"4249","block","street","SF","M6",TRUE,100,"Q435","building","Sans Forgetica","disfluent",0
"4250","block","street","SF","M28",TRUE,100,"Q435","Street","Sans Forgetica","disfluent",0
"4251","block","street","SF","M50",TRUE,100,"Q435","street","Sans Forgetica","disfluent",1
"4252","block","street","SF","M8",TRUE,100,"Q435","street","Sans Forgetica","disfluent",1
"4253","block","street","SF","M30",TRUE,100,"Q435","0","Sans Forgetica","disfluent",0
"4254","block","street","SF","M25",TRUE,100,"Q435","lock","Sans Forgetica","disfluent",0
"4255","block","street","SF","M53",TRUE,100,"Q435","street","Sans Forgetica","disfluent",1
"4256","block","street","SF","M37",TRUE,100,"Q435","squar","Sans Forgetica","disfluent",0
"4257","block","street","SF","M24",TRUE,100,"Q435","wood","Sans Forgetica","disfluent",0
"4258","block","street","SF","M17",TRUE,100,"Q435","Chunk","Sans Forgetica","disfluent",0
"4259","block","street","SF","M57",TRUE,100,"Q435","street","Sans Forgetica","disfluent",1
"4260","block","street","SF","M9",TRUE,100,"Q435","0","Sans Forgetica","disfluent",0
"4261","block","street","SF","M59",TRUE,100,"Q435","0","Sans Forgetica","disfluent",0
"4262","block","street","SF","M46",TRUE,100,"Q435","street","Sans Forgetica","disfluent",1
"4263","block","street","SF","M56",TRUE,100,"Q435","0","Sans Forgetica","disfluent",0
"4264","block","street","SF","M21",TRUE,100,"Q435","0","Sans Forgetica","disfluent",0
"4265","block","street","SF","M20",TRUE,100,"Q435","0","Sans Forgetica","disfluent",0
"4266","block","street","SF","M7",TRUE,100,"Q435","street","Sans Forgetica","disfluent",1
"4267","block","street","SF","M43",TRUE,100,"Q435","0","Sans Forgetica","disfluent",0
"4268","block","street","SF","M42",TRUE,100,"Q435","0","Sans Forgetica","disfluent",0
"4269","block","street","SF","M58",TRUE,100,"Q435","brick","Sans Forgetica","disfluent",0
"4270","block","street","SF","M15",TRUE,100,"Q435","0","Sans Forgetica","disfluent",0
"4271","block","street","SF","M51",TRUE,100,"Q435","road","Sans Forgetica","disfluent",0
"4272","block","street","SF","M27",TRUE,100,"Q435","0","Sans Forgetica","disfluent",0
"4273","block","street","SF","M13",TRUE,100,"Q435","0","Sans Forgetica","disfluent",0
"4274","block","street","SF","M55",TRUE,100,"Q435","street","Sans Forgetica","disfluent",1
"4275","block","street","SF","M33",TRUE,100,"Q435","square","Sans Forgetica","disfluent",0
"4276","block","street","SF","M22",TRUE,100,"Q435","0","Sans Forgetica","disfluent",0
"4277","block","street","SF","M41",TRUE,100,"Q435","pen","Sans Forgetica","disfluent",0
"4278","block","street","SF","M54",TRUE,100,"Q435","0","Sans Forgetica","disfluent",0
"4279","block","street","SF","M35",TRUE,100,"Q435","letters","Sans Forgetica","disfluent",0
"4280","block","street","SF","M52",TRUE,100,"Q435","circle","Sans Forgetica","disfluent",0
"4281","block","street","SF","M19",TRUE,100,"Q435","0","Sans Forgetica","disfluent",0
"4282","block","street","SF","M12",TRUE,100,"Q435","things","Sans Forgetica","disfluent",0
